address,city,lat,long,name,province
150 E 18th St,Brooklyn,40.647533,-73.96289200000001,Daniel's Cooling and Refr,NY
10940 Parallel Pkwy,Kansas City,39.12981053,-94.8336517,Danny's Bar & Grill,KS
600 Dixie Hwy,Rossford,41.610668,-83.558006,Danny's Cafe,OH
22490 Budds Creek Rd,Leonardtown,38.325911,-76.72604,Danny's Homebrew,MD
15313 Broadway Ave,Maple Heights,41.418842,-81.57457,Danny's Tavern,OH
1151 W Main St,Speedway,39.78269,-86.241,Daredevil Brewing Company,IN
4240 Silverado Trl,Napa,38.366124,-122.296522,Darioush Winery,CA
117 N Beaver St,Flagstaff,35.199569700000005,-111.64976499999999,Dark Sky Brewing,AZ
117 N Beaver Saint A,Flagstaff,35.199399,-111.649588,Dark Sky Brewing Co,AZ
120 6th Ave W,Menomonie,44.877396000000005,-91.93,Das Bierhaus,WI
96 N Main St,Brewer,44.795324,-68.765113,Dave's Barber Shop,ME
21439 Bear Creek Rd,Losgatos,37.167414,-122.04608200000001,David Bruce Winery,CA
184 Glen St,Glensfalls,43.309622999999995,-73.644772,Davidson Brothers Brewing Company,NY
650 Parkway,Gatlinburg,35.71257,-83.51531,Davy Crocketts Tennessee Whiskey,TN
1001 John St,Seattle,47.619706,-122.336454,Dawn Foods Corp,WA
523 Baltimore St,Hanover,39.793644,-76.97581,Dawn's Cafe Inc,PA
3500 Carlin Dr,Westsacramento,38.551865,-121.56476699999999,Dbi,CA
3178 Bladensburg Rd N E,Washington,38.929643,-76.960167,Dc Brau Brewing Co,DC
3423 S Clement Ave,Milwaukee,42.981331,-87.894462,Dc's Madhouse,WI
523 Chestnut St,Springdale,40.542,-79.78558000000001,D-day Brewery and Farm,PA
14757 Main St,Uppermarlboro,38.816548,-76.750974,Dd's Coffee House,MD
6000 Blimp Blvd,Tillamook,45.420759999999994,-123.79993999999999,De Garde Brewing,OR
500 S Telshor Blvd (at Lohman),Las Cruces,32.31462859,-106.7446017,De La Vega's Pecan Grill and Brewery,NM
500 S Telshor Blvd,Las Cruces,32.31473412,-106.744547,"De La Vega's Pecan Grill and Brewery, De La Vegas Pecan Grill and Brewery",NM
25 Philadelphia Ave,Ocean City,38.33398577,-75.08853326,De Lazy Lizard Brew Pub,MD
12 Weaver St,Newmarket,43.081162,-70.93690600000001,Deciduous Brewing Co,NH
1240 N Wells St,Chicago,41.905142,-87.634698,Declans Irish Pub,IL
2030 S Cherokee St,Denver,39.679794,-104.99108999999999,Declaration Brewing,CO
133 S Packer Dr,Manitowoc,44.199703,-87.722164,Dee & Gee Bar,WI
13982 E Pike Rd,Cambridge,40.037186,-81.476304,Deep Cut Tavern,OH
808 Main St W,Ashland,46.587416,-90.89220922,Deepwater Grill,WI
419 W Washington St,Clinton,39.663909999999994,-87.40823,Dee's Tavern,IN
2050 Old Hwy 40,Hays,38.849959999999996,-99.23523,Defiance Brewery,KS
6 E Dexter Plz,Pearl River,41.058437,-74.022896,Defiant Brewing Co.,NY
70 State St,Brewer,44.79534503,-68.75943797,Defining Design Day Spa,ME
5190 N Kramer Dr,Lake Montezuma,34.654472,-111.77458999999999,Deja Brew Tours,AZ
1390 W Evans Ave,Denver,39.678408000000005,-105.003689,Del Norte Brewing Co,CO
52 N River Rd,Goldhill,42.433634000000005,-123.08973600000002,Del Rio Vineyards,OR
3832 Hillside Dr,Delafield,43.048893,-88.35449,Delafield Brewhaus,WI
741 Saluda Ave,Columbia,33.999421999999996,-81.017286,Delaney's Pub,SC
908 Enterprise Way,Napa,38.259062,-122.27313400000001,Delectus Winery,CA
1382 W Waterloo Rd,Akron,41.032546999999994,-81.57588,Delight's Inn Ii,OH
14421 Woodinville Redmond Rd N E,Woodinville,47.731784000000005,-122.14113,Delille Cellars,WA
Po Box 193,Millheim,40.8935,-77.4725,Delta Blue's Home Brewing Supl,PA
3700 Finch Rd,Modesto,37.624376,-120.92687,Delta Brands,CA
635 N E Water Ave B,Albany,44.639071,-123.097718,Deluxe Brewing Co,OR
81 Pine Island Tpke,Warwick,41.26701,-74.371742,Demarest Hill Winery,NY
333 W Camden St,Baltimore,39.28385886,-76.62055464,Dempsey's Brew Pub & Restaurant,MD
127 N Broadway,Watertown,44.90276797,-97.11379814,Dempsey's Brewery Pub & Restaurant,SD
50 E Washington St,Petaluma,38.23483058,-122.6391068,Dempsey's Restaurant & Brewery,CA
1301 E Dowling Rd,Anchorage,61.166945,-149.858585,Denali Winery,AK
1115 E West Hwy,Silver Spring,38.988636,-77.02733,Denizens Brewing Company,MD
213 N Market St,Waverly,39.126391999999996,-82.984695,Denny's Dog House,OH
1695 Platte St,Denver,39.758293,-105.00718799999999,"Denver Beer Co., Denver Beer Company",CO
1735 19th St,Denver,39.75475,-104.99739,Denver Chophouse & Brewery,CO
150 Bay St,Jersey City,40.720837,-74.039963,Departed Soles Brewing Co,NJ
150 Bay Street Commercial,Jersey City,40.72071039,-74.04033703,Departed Soles Brewing Co.,NJ
1304 E Dunbar Dr,Tempe,33.37997142,-111.91723359999999,Dereks Man Cave,AZ
210 N W 11th Ave,Portland,45.52446,-122.682046,Deschutes Brewery & Public House,OR
901 S W Simpson Ave,Bend,44.047694,-121.32368500000001,Deschutes Brewery (tour & Tasting Room),OR
150 W Main St,Mesa,33.41541202,-111.83584309999999,Desert Eagle Brewing Company,AZ
600 S 700 E,Salt Lake City,40.75723178,-111.87303909999999,Desert Edge Brewery At The Pub,UT
417 Wilson St,Brewer,44.78425,-68.751816,Designs By Donna,ME
4951 Wooster Rd W,Norton,41.000107,-81.65054,Desiree's,OH
1669 Pine Ridge Trl,Park Hills,37.832294,-90.56331,Deslogetown Brewery,MO
301 N Neil St,Champaign,40.11839617,-88.24374855,Destihl Restaurant & Brew Works,IL
2129 71ST Ave Greeley Co 80634,Greeley,40.40339593,-104.80005030000001,Destination Brewing and Spirits,CO
1529 Broadway St,Detroit,42.3360354,-83.04887266,Detroit Beer Company,MI
220 Bagley Ave,Detroit,42.334785,-83.05341,Detroit Cycle Pub,MI
200 Mosbys Run,Roseland,37.87112,-78.91903,Devils Backbone Brewing Company,VA
935 Washington St,San Carlos,37.498736,-122.24445300000001,Devil's Canyon Brewing Co,CA
23966 Mervell Dean Rd,Hollywood,38.32548,-76.548325,Dew Drop Inn,MD
2878 Creek Rd,Yorklyn,39.808442,-75.67517,Dew Point Brewing,DE
132 E Northside Dr,Clinton,32.350944,-90.326561,Dewmar International,MS
148 State Rd,Lockport,43.163727,-78.70088,Diamond Bar Grill,NY
323 S Cross St,Little Rock,34.747209999999995,-92.2836,"Diamond Bear Brewing Co, Diamond Bear Brewing Company",AR
600 Railway Stunit 1,Williamsport,41.247037,-76.990634,Diamond Drinks Inc,PA
621a,Mukilteo,47.948453799999996,-122.3045925,Diamond Knot Brewery & Alehouse,WA
403 Lincoln Ave,Mukilteo,47.945321,-122.303476,Diamond Knot Pizza House,WA
4602 Chennault Beach Rd,Mukilteo,47.89596681,-122.2957279,Diamond Knot Production Brewery & Taproom,WA
2280 Bardstown Rd,Louisville,38.223974,-85.691535,Diamond Station,KY
25 Starlight Dr,Brewer,44.77848,-68.764175,Dianne's Hair Etc,ME
1302 7th St,Sanger,36.706426,-119.5573,Diaz Isais,CA
3855 Mariposa St,Denver,39.769974,-105.00296000000002,Diebolt Brewing Co.,CO
3025 Robertson Ave,Cincinnati,39.155592999999996,-84.431652,Dillingers Tavern,OH
18701 Foggy Bottom Rd,Bluemont,39.09961,-77.83191,Dirt Farm Brewing,VA
3623 Legion Rd,Hopemills,34.993004,-78.920801,Dirtbag Ales,NC
19151 144th Ave N E,Woodinville,47.76593374,-122.1481203,Dirty Bucket Brewery,WA
40487 Highway 41,Oakhurst,37.333621,-119.64898000000001,Dirty Donkey Tavern,CA
114 E Evergreen Blvd,Vancouver,45.628799,-122.67138700000001,Dirty Hands Brewing,WA
8444 Fountain Rock Rd,Walkersville,39.464757,-77.368092,Dirty Tree Brewing,MD
703 W Route 130,Burlington,40.069981,-74.866739,Discount Liquor World,NJ
5902 Columbia Ave,Saint Louis,38.611916,-90.286446,"Discover St. Louis, Llc",MO
2703 41st Ave,Soquel,36.985977,-121.96493500000001,Discretion Brewing,CA
2126 S W Halsey St,Troutdale,45.53539659,-122.4073622,Distillery Bar & Pub - Mcmenamins Edgefield,OR
2273 S Howell Ave,Milwaukee,43.003134,-87.904975,District 14 Brewery & Pub,WI
509 7th St N W,Washington,38.896522,-77.021556,District Chophouse & Brewery,DC
3113 Warsaw Ave,Cincinnati,39.109819,-84.562936,Dittelberger's Brau Haus,OH
506 E Main St,Arlington,32.736304,-97.102699,Division Brewing,TX
289 East St,Ludlow,42.159194,-72.474855,Diy Brewing Supply,MA
106 N Chestnut St,Le Roy,40.347245,-88.760494,D-j's Place Inc,IL
3007 Highway 29 S,Alexandria,45.861812,-95.38337689,Dj's Tap House and Grill,MN
12505 Steiner Rd,Plymouth,38.541207,-120.791956,Dobra Zemlja Winery,CA
8842 Brewerton Rd,Brewerton,43.19741,-76.12737800000001,Dock & Deck Inc,NY
701 S 50th St,Philadelphia,39.947585,-75.222656,Dock Street Brewing Co,PA
451 Court St,Binghamton,42.104589000000004,-75.878163,Doc's Homebrew Supplies,NY
2101 W Lexington St,Baltimore,39.29045,-76.6502,Doc's Liquors,MD
2114 E 5th St,Superior,46.70503,-92.05121,Dodgies East End Tavern,WI
13000 Royalton Rd,N Royalton,41.314201000000004,-81.784212,Dog House Bar & Grill The,OH
1105 Bulltail Rd,Belgrade,45.789761,-111.23350900000001,Dog Tag Brewing Llc,MT
800 W Diamond Ave,Gaithersburg,39.140861,-77.21530600000001,Dogfish Head Alehouse,MD
320 Rehoboth Ave,Rehoboth Beach,38.71519,-75.0871,Dogfish Head Brew Pub Tour,DE
6 Cannery Village Center / 424 Chestnut St,Milton,38.772729999999996,-75.31161,Dogfish Head Craft Brewery,DE
703 Chestnut St,Milton,38.768887,-75.313364,Dogfish Head Craft Brewery Inc,DE
30 Jefferson Blvd,Warwick,41.75350195,-71.43515148,Doherty's Ale House,RI
276 State St,Brewer,44.78577967,-68.75208743,Dollar Tree,ME
6750 N E Breyman Orchards Rd,Dayton,45.266003000000005,-123.05556000000001,Domaine Drouhin Oregon,OR
29527 Euclid Ave,Wickliffe,41.608858000000005,-81.470895,Domenic's Cafe - Wickliffe/willowick/willoughby - Wickliffe,OH
300 19th St E,Jasper,33.8324,-87.2713,Don's,AL
Po Box 154,Sonoma,38.29186,-122.458037,Donum Estate Inc,CA
2434 County Road F,Baileys Harbor,45.06660992,-87.12732213,Door County Brewing Company,WI
103 N Leroux St,Flagstaff,35.19878893,-111.6488062,Dorado's Coastal Mexican Grill,AZ
129 N Washington St,Papillion,41.15697,-96.04294,Dort's Bar Grill,NE
1241 Linda Vista Dr,San Marcos,33.1369606,-117.1936645,Dos Desperados Brewery,CA
13136 Memorial Pkwy Sw,Huntsville,34.58848,-86.563384,Double D,AL
3152 Lighthouse Dr,Fairfield,39.325256,-84.511826,"Double Dz Tavern, Double D'z Tavern",OH
1585 Route 73,Pennsauken,39.986525,-75.02081700000001,Double Nickel Brewing Company',NJ
14510 Blind Shady Rd,Nevadacity,39.340196,-121.05613600000001,Double Oak Vineyards & Winery,CA
412 E 18th St,Kansas City,39.091645,-94.57857,"Double Shift Brewing Co, Double Shift Brewing Company",MO
8345 Main St,Mokelumne Hill,38.30146,-120.706024,Double Springs Brewing Co,CA
1315 S E Grace Ave,Battleground,45.771161,-122.525903,Double V Distillery,WA
116 E 5th St,Arlington,48.197155,-122.126977,Down Home Brew Supply,WA
2401 Beach Ct,W Palm Beach,26.782328000000003,-80.035534,Down Low Pub,FL
21 Pierce Rd,Brewer,44.778752000000004,-68.73583,Downeast Auto Body,ME
200 Terminal St,Boston,42.38269985,-71.05047226,Downeast Cider House,MA
484 Wilson St,Brewer,44.78180831,-68.74599727,Downeast Sticks'n Stones Inc,ME
10924 Paramount Blvd (at 3rd St),Downey,33.94455751,-118.1362834,Downey Brewing Co,CA
10924 Paramount Blvd,Downey,33.9449,-118.13600000000001,Downey Brewing Company,CA
10991 N E State Highway 104,Kingston,47.801038,-122.500169,Downpour Brewing,WA
1108 Pine St,Pasorobles,35.626056,-120.688776,Downtown Brewing Co,CA
902 Main St,Napa,38.29864858,-122.28488020000002,Downtown Joe's Brewery & Restaurant,CA
206 Idaho St,Glidden,42.056847,-94.72884,Downtown Lounge,IA
130 3rd St,Baraboo,43.469621000000004,-89.741495,Downtowner Bar & Grill,WI
208 Saint Helens Ave,Tacoma,47.26186783,-122.44579399999999,Doyle's Public House,WA
22 S Main St,Doylestown,40.309329999999996,-75.13061,Doylestown Brewing Company,PA
2420 W Park Row Dr,Pantego,32.721204,-97.14939,Dr Jeckylls Beer Laboratory,TX
4350 Mint Way,Dallas,32.684503,-96.890636,Dr Pepper Snapple Group,TX
2001 Riverside Blvd,Norfolk,42.055788,-97.422696,Dr Pepper-7-up Bottling Group,NE
501 Ohio St,Pittsburgh,40.478486,-79.968491,Draai Laag Brewing Co,PA
501 E Ohio St,Pittsburgh,40.47848,-79.96847,Draai Laag Brewing Co.,PA
3138 Quebec St,Dallas,32.803773,-96.86494300000001,Drafft Root Beer Inc,TX
341 Broad St,Fuquay-varina,35.59552332,-78.79525723,Draft Line Brewing,NC
236 Saipan St,Beaufort,32.344387,-80.67002,Dragonfly Brewery,SC
14600 E 11 Mile Rd,Warren,42.49275843,-82.97556468,Dragonmead Brewery,MI
52288 Sunquist Rd,Miltonfreewater,45.987671,-118.44459599999999,Dragon's Gate Brewery,OR
1859 W Grant Rd,Tucson,32.24884931,-111.0062885,Dragoon Brewing Co.,AZ
1933 Davis St,San Leandro,37.714709,-122.179325,Drake's Barrel House,CA
7752 Highway 42,Tenmile,43.105413,-123.53663,Draper Brewing,OR
57721 Grand River Ave,New Hudson,42.512937,-83.622294,Draught Horse Brewery,MI
4112 Medical Pkwy,Austin,30.311113,-97.74266300000001,Draught House Pub & Brewery,TX
978 Pine St,Muskegon,43.234623,-86.242626,Dreamers,MI
630 1st Ave N,Fargo,46.876656,-96.789185,Drekker Brewing Company,ND
31351 Philo Greenwood Rd,Elk,39.132894,-123.64926200000001,Drew Family Cellars,CA
285 3rd St,Cathlamet,46.205383000000005,-123.38718999999999,Drop Anchor Brewery,WA
610 Route 7 S,Middlebury,44.00004568,-73.14903570000001,Drop-in Brewing Company,VT
10 Pass Life Way,Snoqualmie Pass,47.4211,-121.41296000000001,Dru Bru,WA
907 14th St,Tuscaloosa,33.19996653,-87.54502999,"Druid City Brewing Co, Druid City Brewing Company",AL
381 Broadway,Saratoga Springs,43.08091327,-73.78625449,Druthers Brew Pub,NY
916 Dooney Dr,Woodstock,34.102472,-84.458541,Dry Country Brewing Co,GA
2801 Tower Rd,Aurora,39.75612,-104.77234,Dry Dock Brewing Co. - North Dock,CO
2296 Quaker Rd,Gasport,43.299683,-78.550804,Dry Dock Inn,NY
3121 Broadway St,Paducah,37.070707,-88.637519,Dry Ground Brewing Co,KY
3155 N Broadway St,Chicago,41.939364000000005,-87.644171,Dry Hop Brewers,IL
6762 Lowell Blvd,Denver,39.819044,-105.034453,Ds Midtown Tavern,CO
644 Main St,Lafayette,40.41903469,-86.89045345,Dt Kirby's,IN
20707 Cedar,Saint Clair Shores,42.49449,-82.90845,Dub Brewery,MI
17035 N 67th Ave,Glendale,33.63985556,-112.2023523,Dubina Brewing Co.,AZ
6821 S W Beaverton Hillsdale Hwy,Portland,45.48683288,-122.74721219999999,Dublin Pub,OR
16A S Bel Air Pkwy,Bel Air,39.49751722,-76.33111954,Duclaw Brewing Co.,MD
1228 Parkway Dr,Santa Fe,35.65523892,-105.9984165,Duel Brewery,NM
1635 S E 7th Ave,Portland,45.51116,-122.65868999999999,Duffs Garage Bar & Grill,OR
250 Evans Avenue (e 2nd Street),Reno,39.528602,-119.80943130000001,Duffy's Ale House Reno,NV
766 Clinton Ave,Albany,42.670113,-73.777405,Duffy's Lucky Charm,NY
1 N W Civic Plaza (boarding: 3rd Saint Across From Convention Center),Albuquerque,35.087234,-106.65023000000001,Duke City Pedaler,NM
2516 Alki Ave S W,Seattle,47.580982,-122.40581999999999,Duke's Chowder House,WA
937 Douglas Ave,Dunedin,28.01398784,-82.78781040000001,Dunedin Brewery,FL
150 E Boeing Ave,Wallawalla,46.086667,-118.273077,Dunham Cellars,WA
2399 N State St,Ukiah,39.179874,-123.20768400000001,Dunnewood Vineyards & Winery,CA
3000 Main Aveste A,Durango,37.297568,-107.8717,Durango Brewing Co,CO
3000 Main Ave,Durango,37.29763472,-107.871824,Durango Brewing Co.,CO
3100 Spengler Way,Turlock,37.484303000000004,-120.883544,Dust Bowl Brewing,CA
1501 Avenue A,Council Bluffs,41.26275,-95.86598000000001,Dusty's Lounge,IA
116 N Sycamore St,Galveston,40.578823,-86.1874,Dusty's Tavern,IN
24 May Ave,Barberton,41.029266,-81.58710500000001,Dutch Cafe,OH
14964 Cleveland St,Springlake,43.073482,-86.159114,Dutch Girl Brewery,MI
316 N Main St,Findlay,41.04452343,-83.650418,Dutch Ii,OH
5 Laurel St,Poughkeepsie,41.700453,-73.936986,Dutchess Beer Distributors,NY
8757 Green Valley Rd,Sebastopol,38.445826000000004,-122.866547,Dutton Estate Winery,CA
59 School Ground Rd,Branford,41.30292,-72.76744000000001,Duvig,CT
1431 W Valencia Rd,Tucson,32.133449,-110.994665,Dwight's Window Tinting,AZ
321 Harrisburg St,E Berlin,39.94101,-76.97651,Dylans,PA
616 Saint Helens Ave,Tacoma,47.258351,-122.44324099999999,Dystopian State Brewery,WA
313 Cayuga Ave,E Meadow,40.715790999999996,-73.53631,E & L Refrigeration,NY
733 S Northern Blvd,Independence,39.099792,-94.451411,E C Kraus Hm Wine-beer Making,MO
200 E 3rd St,Pittsburg,38.032826,-121.88024399999999,E J Phair Brewing Co,CA
2151 Salvio St,Concord,37.977662,-122.03462900000001,"E J Phair Brewing Co, E.j. Phair Brewing Co.",CA
2944 N Buckner Blvd,Dallas,32.810274,-96.684256,E Z Trip2,TX
106 Savannah Ave,Statesboro,32.447906,-81.77995,Eagle Creek Brewing Company,GA
3056 Roswell Saint (at Delay Dr),Los Angeles,34.11496944,-118.243397,Eagle Rock Brewery,CA
1016 N Main St,Brewer,44.81945,-68.71661,Eagles Nest,ME
37 Walden Ave,Buffalo,42.903532,-78.834678,Earl's Tavern,NY
7136 Germantown Ave,Philadelphia,40.059295,-75.19045899999999,"Earth Bread Brewery, Earth Bread & Brewery",PA
165 High St,Portsmouth,43.078561,-70.759226,Earth Eagle Brewings Llc,NH
2710 Cherokee St,Saint Louis,38.593371999999995,-90.2282,Earthbound Brewing,MO
881 Oliver St,N Tonawanda,43.04568,-78.88334,East Avenue Tavern,NY
21517 E Cliff Dr,Santacruz,36.964363,-122.010029,East Cliff Brewing Co,CA
147 Julius St,Pittsburgh,40.459103000000006,-79.91148000000001,East End Brewing Company,PA
872 Oak Ave S E,Massillon,40.795128000000005,-81.51233,East Oak Grill,OH
133 E Pine St,Warrensburg,38.763669,-93.739769,East Pine Pub,MO
104 S Main St,Virginia,39.949742,-90.210498,East Side Inc,IL
721 E 4th St,Pueblo,38.27117,-104.597205,East Side Tavern,CO
329 Washington St N,Hammonton,39.637645,-74.810598,Eastern Brewing Corp,NJ
15 Dirigo Dr,Brewer,44.78073005,-68.75337195,Eastern Maine Emergency Veterinary Clinic,ME
605 S Talbot St,Saint Michaels,38.781613,-76.222193,Eastern Shore Brewing,MD
510 Pine St,Port Huron,42.973546999999996,-82.424807,Eastern Shores Brewing Supplys,MI
920 E Lake Saint Midtown Global Market,Minneapolis,44.948677,-93.26074,Eastlake Brewery Tavern,MN
1007 Bay Ridge Ave,Annapolis,38.96481119,-76.48875893,Eastport Liquors Inc,MD
708 N Main St,Blacksburg,37.234874,-80.420513,Eats Natural Foods,VA
8980 N Rodgers Ct S E,Caledonia,42.80180224,-85.50788893,Eb Coffee & Pub,MI
112 Pleasant St,Brunswick,43.912729999999996,-69.98037,"Ebenezer's Brew Pub, Ebenezer's Brewpub",ME
3701 W Overland Rd,Boise,43.589704,-116.227345,E-big City N Brew Llc,ID
38550 Chardon Rd,Willoughby Hills,41.586864,-81.393936,Echle's Tavern,OH
5969 Iris Pkwy,Longmont,40.111371000000005,-104.944754,Echo Brewing Co,CO
16150 S E Highway 224,Damascus,45.394791999999995,-122.497322,Echo Inn,OR
2280 Ivy St,Chico,39.713144,-121.82371200000001,Eckert Malting & Brewing Co,CA
825 N Cook St,Portland,45.547059999999995,-122.67478,Ecliptic Brewing,OR
400 W Baldwin St,Paragould,36.045477000000005,-90.493039,Ed Roleson Jr Inc,AR
3512 S W Market St,Lees Summit,38.85552,-94.37642,Eddie's Lounge,MO
504 Kennedy Blvd,Bayonne,40.66362005,-74.12495658,Eddy's Bar,NJ
1030 N E Main St,Simpsonville,34.756733000000004,-82.268878,Edens Supply Llc,SC
3935 Edwards Rd,Cincinnati,39.150749,-84.442347,Edge Inn Tavern,OH
905 Struthers Ave,Grandjunction,39.055174,-108.557323,Edgewater Brewery,CO
125 Main St,Scotia,40.483616,-124.102749,Eel River Brewing Co,CA
332 Earhart Way,Livermore,37.699013,-121.81321000000001,Eight Bridges Brewing Inc,CA
1132 N 8th St,Sheboygan,43.757225,-87.713166,"Eigth Street Ale Haus, 8th Street Ale Haus",WI
111 Bloomfield Ave,Newark,40.757092,-74.173885,El Bambu Inc,NJ
4384 Harness Tract Rd,Camino,38.749007,-120.67216,El Dorado Brewing Co,CA
565 Fm 1095,Palacios,28.889599,-96.14031,El Maton National Hall Tavern,TX
5751 State Highway 165 Branson,Mountain Home,36.3326,-92.3609,El Paraiso Restaurant & Beer,AR
17370 Hill Rd,Morgan Hill,37.145748,-121.622529,El Toro Brewing Co.,CA
17605 Monterey St,Morgan Hill,37.130477,-121.65489199999999,El Toro Brewing Pub,CA
17605 Monterey Rd,Morganhill,37.130426,-121.654664,El Toro Brewpub,CA
1055 3/4 Walnut St,Elmira,42.088012,-76.817885,Elbow Room,NY
8001 Aetna Rd,Cleveland,41.459173,-81.631273,Elconga Club,OH
4707 E Shea Blvd,Phoenix,33.582477000000004,-111.979621,Electric Charging Station,AZ
2727 W Bell Rd,Phoenix,33.639621999999996,-112.119635,"Electric Charging Station, Fry's Marketplace",AZ
452 Aurora Ave,Metairie,29.993744,-90.14072900000001,Electric Coctail Lounge,LA
30 Bridge Saint Millers Fls,Montague,42.577934,-72.49471,Element Brewing Company,MA
165 N 4th St,Columbus,39.96629,-82.99688,Elevator Brewery Brewquarters,OH
6820 Bourgeois Rd,Houston,29.95167,-95.518142,Eleven Below Brewing Co,TX
3129 W 25th St,Cleveland,41.468801,-81.699601,Elias Bros Showbar & Lounge,OH
739 Point Brown Ave N W,Ocean Shores,47.009003,-124.1621,Elk Head Brewery,WA
28120 State Route 410 E,Buckley,47.159667999999996,-122.05471999999999,Elk Head Brewing Company,WA
